Path,Label,k-fold,Label_enc
Green Chickpeas/Image_655.jpg,Green Chickpeas,3.0,4
Red Lentils/Image_190.jpg,Red Lentils,3.0,8
Black Gram/Image_207_f (7).jpg,Black Gram,3.0,1
Split Green Gram/Image_100.jpg,Split Green Gram,2.0,11
White Kidney Beans/Image_176.jpg,White Kidney Beans,3.0,12
Green Chickpeas/Image_633.jpg,Green Chickpeas,3.0,4
Red Lentils/Image_103.jpg,Red Lentils,3.0,8
Adzuki Beans/Image_780.jpg,Adzuki Beans,3.0,0
Split Black Gram/Image_54.jpg,Split Black Gram,3.0,10
Red Kidney Beans/Image_23.jpg,Red Kidney Beans,3.0,7
Red Lentils/Image_7.jpg,Red Lentils,3.0,8
Green Chickpeas/Image_322.jpg,Green Chickpeas,3.0,4
Black Gram/Image_348_a (11).jpg,Black Gram,3.0,1
Red Kidney Beans/Image_457.jpg,Red Kidney Beans,3.0,7
Red Lentils/Image_750.jpg,Red Lentils,3.0,8
Green Chickpeas/Image_83.jpg,Green Chickpeas,3.0,4
Adzuki Beans/Image_299.jpg,Adzuki Beans,3.0,0
Split Green Gram/Image_336.jpg,Split Green Gram,2.0,11
Green Chickpeas/Image_324.jpg,Green Chickpeas,3.0,4
Green Chickpeas/Image_139.jpg,Green Chickpeas,3.0,4
Split Green Gram/Image_981.jpg,Split Green Gram,3.0,11
Chickpeas/Image_907.jpg,Chickpeas,2.0,2
Split Black Gram/Image_695.jpg,Split Black Gram,3.0,10
Red Lentils/Image_236.jpg,Red Lentils,3.0,8
Pinto Beans/Image_843.jpg,Pinto Beans,3.0,6
Black Gram/Image_659.jpg,Black Gram,3.0,1
Split Black Gram/Image_135_fa (40).jpg,Split Black Gram,3.0,10
Adzuki Beans/Image_68.jpg,Adzuki Beans,3.0,0
Split & Skinned Black Gram/Image_166.jpg,Split & Skinned Black Gram,3.0,9
Green Gram/Image_946.jpg,Green Gram,3.0,5
Yellow Lentils/Image_380.jpg,Yellow Lentils,3.0,13
Green Chickpeas/Image_279.jpg,Green Chickpeas,3.0,4
White Kidney Beans/Image_398.jpg,White Kidney Beans,3.0,12
Green Chickpeas/Image_629.jpg,Green Chickpeas,3.0,4
Chickpeas/Image_207.jpg,Chickpeas,2.0,2
Black Gram/Image_579.jpg,Black Gram,3.0,1
Dew Bean/Image_764.jpg,Dew Bean,3.0,3
Green Gram/Image_432.jpg,Green Gram,3.0,5
Black Gram/Image_75.jpg,Black Gram,3.0,1
Chickpeas/Image_814.jpg,Chickpeas,2.0,2
White Kidney Beans/Image_943.jpg,White Kidney Beans,3.0,12
Red Lentils/Image_905.jpg,Red Lentils,3.0,8
Black Gram/Image_752.jpg,Black Gram,3.0,1
Split Black Gram/Image_499.jpg,Split Black Gram,3.0,10
Pinto Beans/Image_380.jpg,Pinto Beans,3.0,6
Yellow Lentils/Image_841.jpg,Yellow Lentils,3.0,13
Chickpeas/Image_568.jpg,Chickpeas,2.0,2
Pinto Beans/Image_968.jpg,Pinto Beans,3.0,6
Chickpeas/Image_178.jpg,Chickpeas,2.0,2
Black Gram/Image_643.jpg,Black Gram,3.0,1
White Kidney Beans/Image_707.jpg,White Kidney Beans,3.0,12
Black Gram/Image_183.jpg,Black Gram,3.0,1
Black Gram/Image_605.jpg,Black Gram,3.0,1
Adzuki Beans/Image_51.jpg,Adzuki Beans,3.0,0
Split & Skinned Black Gram/Image_157.jpg,Split & Skinned Black Gram,3.0,9
Dew Bean/Image_853.jpg,Dew Bean,3.0,3
Adzuki Beans/Image_677.jpg,Adzuki Beans,3.0,0
Black Gram/Image_207_f (55).jpg,Black Gram,3.0,1
Pinto Beans/Image_58.jpg,Pinto Beans,3.0,6
Pinto Beans/Image_668.jpg,Pinto Beans,3.0,6
White Kidney Beans/Image_239.jpg,White Kidney Beans,3.0,12
Red Kidney Beans/Image_651.jpg,Red Kidney Beans,3.0,7
Split Black Gram/Image_573.jpg,Split Black Gram,3.0,10
Split & Skinned Black Gram/Image_217.jpg,Split & Skinned Black Gram,3.0,9
Red Lentils/Image_195.jpg,Red Lentils,3.0,8
Pinto Beans/Image_205.jpg,Pinto Beans,3.0,6
Pinto Beans/Image_823.jpg,Pinto Beans,3.0,6
Red Lentils/Image_800.jpg,Red Lentils,3.0,8
Black Gram/Image_207_f (85).jpg,Black Gram,3.0,1
Red Kidney Beans/Image_96.jpg,Red Kidney Beans,3.0,7
White Kidney Beans/Image_355.jpg,White Kidney Beans,3.0,12
Red Lentils/Image_915.jpg,Red Lentils,3.0,8
Green Gram/Image_570.jpg,Green Gram,3.0,5
Dew Bean/Image_666.jpg,Dew Bean,3.0,3
Red Lentils/Image_751.jpg,Red Lentils,3.0,8
Green Gram/Image_683.jpg,Green Gram,3.0,5
Split Black Gram/Image_526.jpg,Split Black Gram,3.0,10
Split Black Gram/Image_155.jpg,Split Black Gram,3.0,10
Black Gram/Image_874.jpg,Black Gram,3.0,1
Red Lentils/Image_278.jpg,Red Lentils,3.0,8
Pinto Beans/Image_879.jpg,Pinto Beans,3.0,6
Chickpeas/Image_358.jpg,Chickpeas,2.0,2
Split & Skinned Black Gram/Image_468.jpg,Split & Skinned Black Gram,3.0,9
Adzuki Beans/Image_692.jpg,Adzuki Beans,3.0,0
Adzuki Beans/Image_481.jpg,Adzuki Beans,3.0,0
Black Gram/Image_758.jpg,Black Gram,3.0,1
Chickpeas/Image_293.jpg,Chickpeas,2.0,2
Chickpeas/Image_430.jpg,Chickpeas,2.0,2
Adzuki Beans/Image_374.jpg,Adzuki Beans,3.0,0
Red Kidney Beans/Image_476.jpg,Red Kidney Beans,3.0,7
Chickpeas/Image_60.jpg,Chickpeas,2.0,2
Green Gram/Image_649.jpg,Green Gram,3.0,5
Split Black Gram/Image_870.jpg,Split Black Gram,3.0,10
Red Kidney Beans/Image_122.jpg,Red Kidney Beans,3.0,7
Split & Skinned Black Gram/Image_200.jpg,Split & Skinned Black Gram,3.0,9
Red Kidney Beans/Image_944.jpg,Red Kidney Beans,3.0,7
Red Lentils/Image_259.jpg,Red Lentils,3.0,8
Chickpeas/Image_772.jpg,Chickpeas,2.0,2
Black Gram/Image_551.jpg,Black Gram,3.0,1
Adzuki Beans/Image_97.jpg,Adzuki Beans,3.0,0
Dew Bean/Image_485.jpg,Dew Bean,3.0,3
Green Gram/Image_942.jpg,Green Gram,3.0,5
Red Kidney Beans/Image_758.jpg,Red Kidney Beans,3.0,7
Chickpeas/Image_278.jpg,Chickpeas,2.0,2
Dew Bean/Image_828.jpg,Dew Bean,3.0,3
Pinto Beans/Image_453.jpg,Pinto Beans,3.0,6
Split Black Gram/Image_519.jpg,Split Black Gram,3.0,10
Adzuki Beans/Image_883.jpg,Adzuki Beans,3.0,0
Black Gram/Image_207_f (69).jpg,Black Gram,3.0,1
Yellow Lentils/Image_840.jpg,Yellow Lentils,3.0,13
Red Lentils/Image_608.jpg,Red Lentils,3.0,8
Pinto Beans/Image_627.jpg,Pinto Beans,3.0,6
Adzuki Beans/Image_50.jpg,Adzuki Beans,3.0,0
Split & Skinned Black Gram/Image_776.jpg,Split & Skinned Black Gram,3.0,9
White Kidney Beans/Image_934.jpg,White Kidney Beans,3.0,12
Green Gram/Image_835.jpg,Green Gram,3.0,5
Pinto Beans/Image_269.jpg,Pinto Beans,3.0,6
Split Black Gram/Image_529_gg (7).jpg,Split Black Gram,3.0,10
Red Lentils/Image_928.jpg,Red Lentils,3.0,8
Adzuki Beans/Image_402.jpg,Adzuki Beans,3.0,0
Split Black Gram/Image_437.jpg,Split Black Gram,3.0,10
Adzuki Beans/Image_309.jpg,Adzuki Beans,3.0,0
Yellow Lentils/Image_208.jpg,Yellow Lentils,3.0,13
White Kidney Beans/Image_449.jpg,White Kidney Beans,3.0,12
Green Gram/Image_420.jpg,Green Gram,3.0,5
Green Chickpeas/Image_889.jpg,Green Chickpeas,3.0,4
Dew Bean/Image_630.jpg,Dew Bean,3.0,3
Green Gram/Image_874.jpg,Green Gram,3.0,5
Adzuki Beans/Image_433.jpg,Adzuki Beans,3.0,0
Adzuki Beans/Image_888.jpg,Adzuki Beans,3.0,0
Split Black Gram/Image_529_gg (21).jpg,Split Black Gram,3.0,10
Green Chickpeas/Image_24.jpg,Green Chickpeas,3.0,4
Pinto Beans/Image_665.jpg,Pinto Beans,3.0,6
White Kidney Beans/Image_447.jpg,White Kidney Beans,3.0,12
Adzuki Beans/Image_113.jpg,Adzuki Beans,3.0,0
Red Kidney Beans/Image_596.jpg,Red Kidney Beans,3.0,7
Adzuki Beans/Image_3.jpg,Adzuki Beans,3.0,0
Chickpeas/Image_947.jpg,Chickpeas,3.0,2
Adzuki Beans/Image_80.jpg,Adzuki Beans,3.0,0
Chickpeas/Image_543.jpg,Chickpeas,3.0,2
Chickpeas/Image_616.jpg,Chickpeas,3.0,2
Split Green Gram/Image_328.jpg,Split Green Gram,3.0,11
Split & Skinned Black Gram/Image_842fga (212).jpg,Split & Skinned Black Gram,3.0,9
Green Gram/Image_958.jpg,Green Gram,3.0,5
Pinto Beans/Image_742.jpg,Pinto Beans,3.0,6
Pinto Beans/Image_343.jpg,Pinto Beans,3.0,6
Black Gram/Image_51.jpg,Black Gram,3.0,1
Adzuki Beans/Image_971.jpg,Adzuki Beans,3.0,0
Green Chickpeas/Image_783.jpg,Green Chickpeas,3.0,4
Dew Bean/Image_223.jpg,Dew Bean,3.0,3
Split Black Gram/Image_135_fa (152).jpg,Split Black Gram,3.0,10
Black Gram/Image_207_f (63).jpg,Black Gram,3.0,1
Split Black Gram/Image_529_gg (23).jpg,Split Black Gram,3.0,10
Split & Skinned Black Gram/Image_842fga (100).jpg,Split & Skinned Black Gram,3.0,9
Black Gram/Image_179.jpg,Black Gram,3.0,1
Red Kidney Beans/Image_611.jpg,Red Kidney Beans,3.0,7
Green Gram/Image_655.jpg,Green Gram,3.0,5
Chickpeas/Image_914.jpg,Chickpeas,3.0,2
Split Green Gram/Image_128.jpg,Split Green Gram,3.0,11
Green Gram/Image_123.jpg,Green Gram,3.0,5
Chickpeas/Image_620.jpg,Chickpeas,3.0,2
Chickpeas/Image_261.jpg,Chickpeas,3.0,2
Dew Bean/Image_761.jpg,Dew Bean,3.0,3
Adzuki Beans/Image_607.jpg,Adzuki Beans,3.0,0
Split & Skinned Black Gram/Image_842fga (22).jpg,Split & Skinned Black Gram,3.0,9
Red Lentils/Image_759.jpg,Red Lentils,3.0,8
Black Gram/Image_302.jpg,Black Gram,3.0,1
Dew Bean/Image_732.jpg,Dew Bean,3.0,3
Chickpeas/Image_479.jpg,Chickpeas,3.0,2
Split Green Gram/Image_784.jpg,Split Green Gram,3.0,11
White Kidney Beans/Image_883.jpg,White Kidney Beans,3.0,12
Yellow Lentils/Image_829.jpg,Yellow Lentils,3.0,13
White Kidney Beans/Image_492.jpg,White Kidney Beans,3.0,12
Green Gram/Image_87.jpg,Green Gram,3.0,5
Red Kidney Beans/Image_202.jpg,Red Kidney Beans,3.0,7
Red Kidney Beans/Image_489.jpg,Red Kidney Beans,3.0,7
Dew Bean/Image_907.jpg,Dew Bean,3.0,3
Pinto Beans/Image_295.jpg,Pinto Beans,3.0,6
Split Black Gram/Image_579.jpg,Split Black Gram,3.0,10
Pinto Beans/Image_576.jpg,Pinto Beans,3.0,6
Dew Bean/Image_590.jpg,Dew Bean,3.0,3
White Kidney Beans/Image_768.jpg,White Kidney Beans,3.0,12
Split & Skinned Black Gram/Image_842fga (108).jpg,Split & Skinned Black Gram,3.0,9
Pinto Beans/Image_708.jpg,Pinto Beans,3.0,6
Red Kidney Beans/Image_59.jpg,Red Kidney Beans,3.0,7
Green Gram/Image_573.jpg,Green Gram,3.0,5
White Kidney Beans/Image_122.jpg,White Kidney Beans,3.0,12
Green Chickpeas/Image_798.jpg,Green Chickpeas,3.0,4
White Kidney Beans/Image_715.jpg,White Kidney Beans,3.0,12
Red Lentils/Image_866.jpg,Red Lentils,3.0,8
Pinto Beans/Image_389.jpg,Pinto Beans,3.0,6
Chickpeas/Image_153.jpg,Chickpeas,3.0,2
Split Black Gram/Image_387.jpg,Split Black Gram,3.0,10
Black Gram/Image_89.jpg,Black Gram,3.0,1
Yellow Lentils/Image_341.jpg,Yellow Lentils,3.0,13
Split Green Gram/Image_857.jpg,Split Green Gram,3.0,11
Red Kidney Beans/Image_306.jpg,Red Kidney Beans,3.0,7
Split & Skinned Black Gram/Image_842fga (133).jpg,Split & Skinned Black Gram,3.0,9
White Kidney Beans/Image_712.jpg,White Kidney Beans,3.0,12
Yellow Lentils/Image_927.jpg,Yellow Lentils,3.0,13
Split & Skinned Black Gram/Image_706.jpg,Split & Skinned Black Gram,3.0,9
Chickpeas/Image_830.jpg,Chickpeas,3.0,2
Split Black Gram/Image_821.jpg,Split Black Gram,3.0,10
Yellow Lentils/Image_836.jpg,Yellow Lentils,3.0,13
Black Gram/Image_171.jpg,Black Gram,3.0,1
Dew Bean/Image_885.jpg,Dew Bean,3.0,3
Split & Skinned Black Gram/Image_993.jpg,Split & Skinned Black Gram,3.0,9
Black Gram/Image_207_f (68).jpg,Black Gram,3.0,1
Red Kidney Beans/Image_138.jpg,Red Kidney Beans,3.0,7
Split & Skinned Black Gram/Image_350.jpg,Split & Skinned Black Gram,3.0,9
Red Kidney Beans/Image_158.jpg,Red Kidney Beans,3.0,7
Adzuki Beans/Image_793.jpg,Adzuki Beans,3.0,0
Pinto Beans/Image_992.jpg,Pinto Beans,3.0,6
Adzuki Beans/Image_941.jpg,Adzuki Beans,3.0,0
Dew Bean/Image_375.jpg,Dew Bean,3.0,3
Split & Skinned Black Gram/Image_566.jpg,Split & Skinned Black Gram,3.0,9
Green Gram/Image_971.jpg,Green Gram,3.0,5
Split Green Gram/Image_502.jpg,Split Green Gram,3.0,11
Split & Skinned Black Gram/Image_789_ad (5).jpg,Split & Skinned Black Gram,3.0,9
Split Green Gram/Image_898.jpg,Split Green Gram,3.0,11
Yellow Lentils/Image_815.jpg,Yellow Lentils,3.0,13
Yellow Lentils/Image_190.jpg,Yellow Lentils,3.0,13
Chickpeas/Image_765.jpg,Chickpeas,3.0,2
Dew Bean/Image_386.jpg,Dew Bean,3.0,3
Red Lentils/Image_55.jpg,Red Lentils,3.0,8
Green Chickpeas/Image_985.jpg,Green Chickpeas,3.0,4
Split Black Gram/Image_135_fa (131).jpg,Split Black Gram,3.0,10
Green Gram/Image_62.jpg,Green Gram,3.0,5
Pinto Beans/Image_928.jpg,Pinto Beans,3.0,6
Black Gram/Image_148.jpg,Black Gram,3.0,1
Pinto Beans/Image_748.jpg,Pinto Beans,3.0,6
Green Gram/Image_622.jpg,Green Gram,3.0,5
Split Green Gram/Image_888.jpg,Split Green Gram,3.0,11
Yellow Lentils/Image_924.jpg,Yellow Lentils,3.0,13
Black Gram/Image_414.jpg,Black Gram,3.0,1
Pinto Beans/Image_687.jpg,Pinto Beans,3.0,6
Yellow Lentils/Image_943.jpg,Yellow Lentils,3.0,13
Pinto Beans/Image_138.jpg,Pinto Beans,3.0,6
Chickpeas/Image_541.jpg,Chickpeas,3.0,2
White Kidney Beans/Image_703.jpg,White Kidney Beans,3.0,12
Red Kidney Beans/Image_703.jpg,Red Kidney Beans,3.0,7
Split & Skinned Black Gram/Image_842fga (112).jpg,Split & Skinned Black Gram,3.0,9
Red Lentils/Image_634.jpg,Red Lentils,3.0,8
Red Kidney Beans/Image_150.jpg,Red Kidney Beans,3.0,7
Pinto Beans/Image_896.jpg,Pinto Beans,3.0,6
Chickpeas/Image_668.jpg,Chickpeas,3.0,2
Pinto Beans/Image_853.jpg,Pinto Beans,3.0,6
Adzuki Beans/Image_222.jpg,Adzuki Beans,3.0,0
Split & Skinned Black Gram/Image_514.jpg,Split & Skinned Black Gram,3.0,9
White Kidney Beans/Image_992.jpg,White Kidney Beans,3.0,12
Black Gram/Image_393.jpg,Black Gram,3.0,1
Yellow Lentils/Image_230.jpg,Yellow Lentils,3.0,13
Red Lentils/Image_754.jpg,Red Lentils,3.0,8
Red Kidney Beans/Image_520.jpg,Red Kidney Beans,3.0,7
Yellow Lentils/Image_662.jpg,Yellow Lentils,3.0,13
Green Chickpeas/Image_927.jpg,Green Chickpeas,3.0,4
Adzuki Beans/Image_816.jpg,Adzuki Beans,3.0,0
Dew Bean/Image_649.jpg,Dew Bean,3.0,3
Dew Bean/Image_910.jpg,Dew Bean,3.0,3
Pinto Beans/Image_530.jpg,Pinto Beans,3.0,6
Split Black Gram/Image_135_fa (30).jpg,Split Black Gram,3.0,10
Red Lentils/Image_247.jpg,Red Lentils,3.0,8
Pinto Beans/Image_871.jpg,Pinto Beans,3.0,6
Yellow Lentils/Image_492.jpg,Yellow Lentils,3.0,13
Adzuki Beans/Image_657.jpg,Adzuki Beans,3.0,0
White Kidney Beans/Image_969.jpg,White Kidney Beans,3.0,12
Dew Bean/Image_718.jpg,Dew Bean,3.0,3
Chickpeas/Image_251.jpg,Chickpeas,3.0,2
Green Chickpeas/Image_235.jpg,Green Chickpeas,3.0,4
White Kidney Beans/Image_51.jpg,White Kidney Beans,3.0,12
Adzuki Beans/Image_867.jpg,Adzuki Beans,3.0,0
Yellow Lentils/Image_12.jpg,Yellow Lentils,3.0,13
Pinto Beans/Image_183.jpg,Pinto Beans,3.0,6
Yellow Lentils/Image_312.jpg,Yellow Lentils,3.0,13
Chickpeas/Image_285.jpg,Chickpeas,3.0,2
Split & Skinned Black Gram/Image_187.jpg,Split & Skinned Black Gram,3.0,9
Dew Bean/Image_271.jpg,Dew Bean,3.0,3
Black Gram/Image_703.jpg,Black Gram,3.0,1
Split & Skinned Black Gram/Image_71.jpg,Split & Skinned Black Gram,3.0,9
Red Lentils/Image_895.jpg,Red Lentils,3.0,8
Chickpeas/Image_314.jpg,Chickpeas,3.0,2
Green Gram/Image_474.jpg,Green Gram,3.0,5
Pinto Beans/Image_559.jpg,Pinto Beans,3.0,6
Red Lentils/Image_280.jpg,Red Lentils,3.0,8
Adzuki Beans/Image_587.jpg,Adzuki Beans,3.0,0
Black Gram/Image_259.jpg,Black Gram,3.0,1
Adzuki Beans/Image_217.jpg,Adzuki Beans,3.0,0
Adzuki Beans/Image_283.jpg,Adzuki Beans,3.0,0
Green Chickpeas/Image_477.jpg,Green Chickpeas,3.0,4
Dew Bean/Image_453.jpg,Dew Bean,3.0,3
Split & Skinned Black Gram/Image_215.jpg,Split & Skinned Black Gram,3.0,9
Adzuki Beans/Image_312.jpg,Adzuki Beans,3.0,0
Chickpeas/Image_191.jpg,Chickpeas,3.0,2
Dew Bean/Image_722.jpg,Dew Bean,3.0,3
Black Gram/Image_168.jpg,Black Gram,3.0,1
Split & Skinned Black Gram/Image_245.jpg,Split & Skinned Black Gram,3.0,9
Chickpeas/Image_486.jpg,Chickpeas,3.0,2
Black Gram/Image_497.jpg,Black Gram,3.0,1
Green Chickpeas/Image_588.jpg,Green Chickpeas,3.0,4
Red Lentils/Image_658.jpg,Red Lentils,3.0,8
Yellow Lentils/Image_226.jpg,Yellow Lentils,3.0,13
Adzuki Beans/Image_751.jpg,Adzuki Beans,3.0,0
Green Gram/Image_241.jpg,Green Gram,3.0,5
Split Black Gram/Image_135_fa (164).jpg,Split Black Gram,3.0,10
Green Chickpeas/Image_17.jpg,Green Chickpeas,3.0,4
White Kidney Beans/Image_876.jpg,White Kidney Beans,3.0,12
Split Black Gram/Image_529_gg (36).jpg,Split Black Gram,3.0,10
Chickpeas/Image_648.jpg,Chickpeas,3.0,2
White Kidney Beans/Image_939.jpg,White Kidney Beans,3.0,12
Red Kidney Beans/Image_613.jpg,Red Kidney Beans,3.0,7
Pinto Beans/Image_133.jpg,Pinto Beans,3.0,6
Split & Skinned Black Gram/Image_174.jpg,Split & Skinned Black Gram,3.0,9
White Kidney Beans/Image_256.jpg,White Kidney Beans,3.0,12
White Kidney Beans/Image_735.jpg,White Kidney Beans,3.0,12
Green Gram/Image_523.jpg,Green Gram,3.0,5
Green Gram/Image_494.jpg,Green Gram,3.0,5
Dew Bean/Image_220.jpg,Dew Bean,3.0,3
White Kidney Beans/Image_763.jpg,White Kidney Beans,3.0,12
Split Black Gram/Image_135_fa (26).jpg,Split Black Gram,3.0,10
Pinto Beans/Image_755.jpg,Pinto Beans,3.0,6
Yellow Lentils/Image_728.jpg,Yellow Lentils,3.0,13
Pinto Beans/Image_680.jpg,Pinto Beans,3.0,6
Split Black Gram/Image_781.jpg,Split Black Gram,3.0,10
White Kidney Beans/Image_18.jpg,White Kidney Beans,3.0,12
Yellow Lentils/Image_813.jpg,Yellow Lentils,3.0,13
Red Lentils/Image_554.jpg,Red Lentils,3.0,8
Dew Bean/Image_693.jpg,Dew Bean,3.0,3
Yellow Lentils/Image_913.jpg,Yellow Lentils,3.0,13
Red Kidney Beans/Image_24.jpg,Red Kidney Beans,3.0,7
Yellow Lentils/Image_653.jpg,Yellow Lentils,3.0,13
Split & Skinned Black Gram/Image_773.jpg,Split & Skinned Black Gram,3.0,9
Pinto Beans/Image_263.jpg,Pinto Beans,3.0,6
Green Gram/Image_632.jpg,Green Gram,3.0,5
Adzuki Beans/Image_862.jpg,Adzuki Beans,3.0,0
Red Kidney Beans/Image_480.jpg,Red Kidney Beans,3.0,7
Chickpeas/Image_843.jpg,Chickpeas,3.0,2
Black Gram/Image_647.jpg,Black Gram,3.0,1
White Kidney Beans/Image_636.jpg,White Kidney Beans,3.0,12
Red Lentils/Image_90.jpg,Red Lentils,3.0,8
Adzuki Beans/Image_899.jpg,Adzuki Beans,3.0,0
Red Kidney Beans/Image_929.jpg,Red Kidney Beans,3.0,7
Chickpeas/Image_67.jpg,Chickpeas,3.0,2
Yellow Lentils/Image_539.jpg,Yellow Lentils,3.0,13
Red Lentils/Image_692.jpg,Red Lentils,3.0,8
Pinto Beans/Image_252.jpg,Pinto Beans,3.0,6
Dew Bean/Image_481.jpg,Dew Bean,3.0,3
Pinto Beans/Image_901.jpg,Pinto Beans,3.0,6
Red Kidney Beans/Image_6.jpg,Red Kidney Beans,3.0,7
Split & Skinned Black Gram/Image_953.jpg,Split & Skinned Black Gram,3.0,9
Black Gram/Image_125.jpg,Black Gram,3.0,1
Red Lentils/Image_425.jpg,Red Lentils,3.0,8
Split & Skinned Black Gram/Image_842fga (90).jpg,Split & Skinned Black Gram,3.0,9
Yellow Lentils/Image_915.jpg,Yellow Lentils,3.0,13
Chickpeas/Image_790.jpg,Chickpeas,3.0,2
Pinto Beans/Image_439.jpg,Pinto Beans,3.0,6
Split Black Gram/Image_135_fa (83).jpg,Split Black Gram,3.0,10
Red Kidney Beans/Image_119.jpg,Red Kidney Beans,3.0,7
Split Black Gram/Image_135_fa (34).jpg,Split Black Gram,3.0,10
White Kidney Beans/Image_96.jpg,White Kidney Beans,3.0,12
Black Gram/Image_207_f (99).jpg,Black Gram,3.0,1
Red Kidney Beans/Image_379.jpg,Red Kidney Beans,3.0,7
Red Lentils/Image_415.jpg,Red Lentils,3.0,8
Split Black Gram/Image_778.jpg,Split Black Gram,3.0,10
Split & Skinned Black Gram/Image_787.jpg,Split & Skinned Black Gram,3.0,9
Green Gram/Image_491.jpg,Green Gram,3.0,5
Split & Skinned Black Gram/Image_774.jpg,Split & Skinned Black Gram,3.0,9
Red Kidney Beans/Image_14.jpg,Red Kidney Beans,3.0,7
Green Chickpeas/Image_161.jpg,Green Chickpeas,3.0,4
Red Lentils/Image_153.jpg,Red Lentils,3.0,8
Adzuki Beans/Image_10.jpg,Adzuki Beans,3.0,0
Split Black Gram/Image_624.jpg,Split Black Gram,3.0,10
Pinto Beans/Image_367.jpg,Pinto Beans,3.0,6
Dew Bean/Image_153.jpg,Dew Bean,3.0,3
Chickpeas/Image_864.jpg,Chickpeas,3.0,2
Split Black Gram/Image_10.jpg,Split Black Gram,3.0,10
Adzuki Beans/Image_583.jpg,Adzuki Beans,3.0,0
Yellow Lentils/Image_578.jpg,Yellow Lentils,3.0,13
Red Kidney Beans/Image_322.jpg,Red Kidney Beans,3.0,7
Chickpeas/Image_644.jpg,Chickpeas,3.0,2
Yellow Lentils/Image_515.jpg,Yellow Lentils,3.0,13
Adzuki Beans/Image_918.jpg,Adzuki Beans,3.0,0
Split Green Gram/Image_300.jpg,Split Green Gram,3.0,11
Red Lentils/Image_846.jpg,Red Lentils,3.0,8
Pinto Beans/Image_836.jpg,Pinto Beans,3.0,6
White Kidney Beans/Image_981.jpg,White Kidney Beans,3.0,12
Split & Skinned Black Gram/Image_332.jpg,Split & Skinned Black Gram,3.0,9
Green Gram/Image_175.jpg,Green Gram,3.0,5
Adzuki Beans/Image_380.jpg,Adzuki Beans,3.0,0
Pinto Beans/Image_410.jpg,Pinto Beans,3.0,6
Split & Skinned Black Gram/Image_842fga (173).jpg,Split & Skinned Black Gram,3.0,9
Green Chickpeas/Image_12.jpg,Green Chickpeas,3.0,4
Dew Bean/Image_142.jpg,Dew Bean,3.0,3
Black Gram/Image_621.jpg,Black Gram,3.0,1
White Kidney Beans/Image_217.jpg,White Kidney Beans,3.0,12
Green Gram/Image_294.jpg,Green Gram,3.0,5
Red Kidney Beans/Image_599.jpg,Red Kidney Beans,3.0,7
Black Gram/Image_207_f (34).jpg,Black Gram,3.0,1
Split & Skinned Black Gram/Image_347.jpg,Split & Skinned Black Gram,3.0,9
Dew Bean/Image_204.jpg,Dew Bean,3.0,3
Red Lentils/Image_460.jpg,Red Lentils,3.0,8
Black Gram/Image_207_f (16).jpg,Black Gram,3.0,1
Green Gram/Image_847.jpg,Green Gram,3.0,5
Yellow Lentils/Image_730.jpg,Yellow Lentils,3.0,13
Adzuki Beans/Image_387.jpg,Adzuki Beans,3.0,0
Chickpeas/Image_484.jpg,Chickpeas,3.0,2
Chickpeas/Image_721.jpg,Chickpeas,3.0,2
Red Kidney Beans/Image_198.jpg,Red Kidney Beans,3.0,7
Split & Skinned Black Gram/Image_343.jpg,Split & Skinned Black Gram,3.0,9
Green Chickpeas/Image_44.jpg,Green Chickpeas,3.0,4
Red Kidney Beans/Image_37.jpg,Red Kidney Beans,3.0,7
Red Lentils/Image_710.jpg,Red Lentils,3.0,8
Green Gram/Image_989.jpg,Green Gram,3.0,5
Black Gram/Image_207_f (77).jpg,Black Gram,3.0,1
Adzuki Beans/Image_593.jpg,Adzuki Beans,3.0,0
Chickpeas/Image_287.jpg,Chickpeas,3.0,2
Chickpeas/Image_475.jpg,Chickpeas,3.0,2
White Kidney Beans/Image_774.jpg,White Kidney Beans,3.0,12
Split & Skinned Black Gram/Image_618.jpg,Split & Skinned Black Gram,3.0,9
Yellow Lentils/Image_659.jpg,Yellow Lentils,3.0,13
Red Lentils/Image_349.jpg,Red Lentils,3.0,8
Red Kidney Beans/Image_638.jpg,Red Kidney Beans,3.0,7
Adzuki Beans/Image_248.jpg,Adzuki Beans,3.0,0
Green Gram/Image_561.jpg,Green Gram,3.0,5
Black Gram/Image_439.jpg,Black Gram,3.0,1
Split Green Gram/Image_393.jpg,Split Green Gram,3.0,11
White Kidney Beans/Image_291.jpg,White Kidney Beans,3.0,12
Red Kidney Beans/Image_608.jpg,Red Kidney Beans,3.0,7
Pinto Beans/Image_538.jpg,Pinto Beans,3.0,6
Chickpeas/Image_344.jpg,Chickpeas,3.0,2
Pinto Beans/Image_1000.jpg,Pinto Beans,3.0,6
Red Kidney Beans/Image_407.jpg,Red Kidney Beans,3.0,7
Split Black Gram/Image_938.jpg,Split Black Gram,3.0,10
Split Black Gram/Image_135_fa (63).jpg,Split Black Gram,3.0,10
Yellow Lentils/Image_34.jpg,Yellow Lentils,3.0,13
White Kidney Beans/Image_978.jpg,White Kidney Beans,3.0,12
Pinto Beans/Image_42.jpg,Pinto Beans,3.0,6
Adzuki Beans/Image_243.jpg,Adzuki Beans,3.0,0
Red Lentils/Image_727.jpg,Red Lentils,3.0,8
